Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","212","Syrian Arab Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","21205.873","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","21362.529","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","21081.815","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","6662.389","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","6922.587","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","7062.672","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","7209.93","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","7364.753","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","7527.394","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","7697.51","X","International reliable sources",""
"OA","Annual population","216","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","64995.299","X","International reliable sources",""
"OA","Annual population","216","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","65812.536","X","International reliable sources",""
"OA","Annual population","216","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","66182.067","X","International reliable sources",""
"OA","Annual population","216","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","66530.984","X","International reliable sources",""
"OA","Annual population","216","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","66866.839","X","International reliable sources",""
"OA","Annual population","216","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","67195.028","X","International reliable sources",""
"OA","Annual population","216","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","67518.388","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","971.893","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","1016.432","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","1036.392","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","1055.431","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","1074.277","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","1093.523","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","1113.151","X","International reliable sources",""
"OA","Annual population","217","Togo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","5467.766","X","International reliable sources",""
"OA","Annual population","217","Togo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","5762.88","X","International reliable sources",""
"OA","Annual population","217","Togo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","5920.359","X","International reliable sources",""
"OA","Annual population","217","Togo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","6083.42","X","International reliable sources",""
"OA","Annual population","217","Togo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","6250.835","X","International reliable sources",""
"OA","Annual population","217","Togo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","6421.679","X","International reliable sources",""
"OA","Annual population","217","Togo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","6595.943","X","International reliable sources",""
"OA","Annual population","218","Tokelau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 persons","1.273","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","218","Tokelau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 persons","1.167","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","218","Tokelau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 persons","1.141","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","218","Tokelau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 persons","1.126","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","218","Tokelau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 persons","1.126","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","218","Tokelau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 persons","1.14","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","218","Tokelau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 persons","1.151","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
